X,Y,Z,Label
26.257613704983108,-53.51276739331625,45.34340119143798,#3366FF
40.0,-40.0,40.0,#3366FF
40.0,-40.0,40.0,#3366FF
41.85688887289903,-48.86431038945011,22.168119419612786,#3366FF
40.0,-40.0,40.0,#3366FF
29.076589918225864,-40.131876981683625,56.75296154854709,#3366FF
44.127938761936534,-57.95460570734261,32.21589725969895,#3366FF
40.0,-40.0,40.0,#3366FF
39.738871675672534,-34.96263647904167,20.646530524064886,#3366FF
39.34148406777201,-50.30874829120171,22.874111251218295,#3366FF
40.79914910905447,-20.034240383948983,40.854285464914284,#3366FF
41.01346525417209,-28.027722988882964,55.988666965937604,#3366FF
40.0,-40.0,40.0,#3366FF
27.102275535102976,-27.785293688711192,30.81035074899166,#3366FF
40.0,-40.0,40.0,#3366FF
33.707306793766335,-29.925755039526862,23.90926972792713,#3366FF
38.64687492140225,-41.44749216597118,20.098396573363193,#3366FF
46.06778473259967,-27.96513473360072,54.77646799673205,#3366FF
40.0,-40.0,40.0,#3366FF
40.0,-40.0,40.0,#3366FF
31.147863171691256,-26.65667390842429,28.016873430244722,#3366FF
24.990996924026604,-51.13056802112635,32.869762823545024,#3366FF
29.548904434780418,-51.061460475640764,27.022377196401308,#3366FF
27.401942375981932,-55.17376331217408,43.32352990779984,#3366FF
54.81588873381332,-45.62877855961688,27.801381514529567,#3366FF
47.89839340843239,-31.411627482824134,56.243621488813694,#3366FF
22.83790149245654,-30.96218185628738,44.8764964901611,#3366FF
34.412189923129915,-40.739682788970335,59.18930034984419,#3366FF
33.378986704098324,-56.351845292102595,30.577721163187988,#3366FF
40.0,-40.0,40.0,#3366FF
22.670541061818547,-31.202182622347,35.27895538049577,#3366FF
36.96215515404201,-59.19069228306173,44.74223875281723,#3366FF
45.18239049813456,-57.47644768666748,48.229009963538715,#3366FF
59.36903829692082,-39.85598675319749,44.98192890727679,#3366FF
21.54312459067709,-44.08550239166548,46.53088204857711,#3366FF
41.69457543241476,-27.098564872198573,55.18819889740017,#3366FF
42.77422076703936,-52.23174590119242,24.42155041910813,#3366FF
51.17308293440993,-24.988898767526894,47.058970004840795,#3366FF
40.0,-40.0,40.0,#3366FF
40.0,-40.0,40.0,#3366FF
40.0,-40.0,40.0,#3366FF
40.0,-40.0,40.0,#3366FF
40.067470996992434,-56.9176148366531,50.667228126520016,#3366FF
40.0,-40.0,40.0,#3366FF
57.68311118170961,-31.813637090476234,44.50455783056119,#3366FF
46.0036660805742,-57.97773947921921,33.61588872196876,#3366FF
39.40770311811259,-40.071444776570004,59.9911000209495,#3366FF
57.49390530818593,-46.07356891606787,32.445197706756424,#3366FF
38.580156268040795,-37.447127525459024,59.785522128706816,#3366FF
37.23301386930935,-34.667916727622334,59.076495373338254,#3366FF
40.0,-40.0,40.0,#3366FF
47.55539763458289,-34.55064830912318,22.301962460982367,#3366FF
23.80657761601533,-43.384811589345695,28.760955467723456,#3366FF
28.657416899239934,-56.46532552590766,40.48873707476081,#3366FF
34.10999765678515,-36.21609059003727,58.734724496883295,#3366FF
55.31847783747823,-34.03196267587217,28.61023410071543,#3366FF
50.703453610121414,-56.0076135556174,45.402998155653314,#3366FF
47.3227716872844,-26.617336906948,52.93372890367545,#3366FF
40.0,-40.0,40.0,#3366FF
40.00314261517399,-39.98532108694427,20.00000563366376,#3366FF
43.24164193353142,-39.97563972412404,20.264469499105683,#3366FF
40.0,-40.0,40.0,#3366FF
38.418057826436545,-38.63013668329434,20.109777943596367,#3366FF
40.0,-40.0,40.0,#3366FF
24.87897023376764,-33.41209922996087,51.311676367932066,#3366FF
55.018559191793756,-27.227652198295228,43.363036044242584,#3366FF
44.34203651870725,-48.53233017483019,22.44021467506238,#3366FF
40.0,-40.0,40.0,#3366FF
30.0502338041532,-56.06584934991143,33.45090561116005,#3366FF
40.0,-40.0,40.0,#3366FF
49.13994414622363,-33.86413582309674,23.30231777142385,#3366FF
28.222210719255035,-31.0161646821549,26.56220320736289,#3366FF
35.07547096051444,-26.44767261113388,53.85941687388949,#3366FF
40.0,-40.0,40.0,#3366FF
48.15327580643293,-33.73677139321824,57.15505934246297,#3366FF
32.581162927121284,-55.16308414790157,50.72575105107966,#3366FF
33.084592301358114,-21.565893838510874,43.51580238189141,#3366FF
31.757637555173016,-36.028379478790754,57.784535185481104,#3366FF
33.13603212216169,-43.72905238048615,21.5885874166159,#3366FF
41.01361349563215,-40.51278250356409,59.96771498658549,#3366FF
40.0,-40.0,40.0,#3366FF
27.254049292051313,-31.929228412788184,26.86975299022913,#3366FF
40.0,-40.0,40.0,#3366FF
41.42203814300548,-20.512554166230498,44.26816850601486,#3366FF
40.0,-40.0,40.0,#3366FF
40.0,-40.0,40.0,#3366FF
45.27971083586236,-45.58280671432771,21.53498110804825,#3366FF
37.99887004108641,-42.05374826409564,59.793372551317844,#3366FF
45.349944326085556,-55.54743776393255,51.38662701085923,#3366FF
40.0,-40.0,40.0,#3366FF
37.29790778922505,-40.7770752337859,59.80138509714676,#3366FF
41.20235951623332,-57.68960436155396,49.25376837431186,#3366FF
37.78444253600534,-33.34210651624162,21.271311859004506,#3366FF
30.814288707386794,-30.628362236479433,24.907117118386118,#3366FF
36.17238169527646,-54.39313390996439,26.651328367092916,#3366FF
38.66566456019951,-29.213202562764685,56.788822173760316,#3366FF
40.0,-40.0,40.0,#3366FF
42.05952632829154,-43.17722251477439,20.36168010254735,#3366FF
30.129633837225352,-57.39428714973566,39.87897783139316,#3366FF
20.161252943376876,-41.10757808218262,37.72022237593311,#3366FF
53.97499859046617,-46.10166115541911,27.059012961102308,#3366FF
45.94404976805389,-23.950078607753262,29.652618898600522,#3366FF
39.26895510185435,-40.22377746640443,59.98538208297317,#3366FF
52.74753617784087,-48.8749791794271,27.400989484908997,#3366FF
41.08491957520926,-58.882920743894815,33.49936513138026,#3366FF
44.26112006617812,-58.66639106324635,34.219974009092105,#3366FF
27.347143510976007,-55.423329596963704,41.423420813247766,#3366FF
40.0,-40.0,40.0,#3366FF
38.16424988178897,-56.717495433224464,29.176166670554867,#3366FF
28.738346757256103,-31.8825460514975,54.397295149927885,#3366FF
42.627351474998484,-53.35193731676795,25.3431656175038,#3366FF
40.0,-40.0,40.0,#3366FF
40.0,-40.0,40.0,#3366FF
40.0,-40.0,40.0,#3366FF
40.0,-40.0,40.0,#3366FF
40.0,-40.0,40.0,#3366FF
58.86621299072371,-37.488243861622536,46.144679689778044,#3366FF
40.85142016438435,-38.57028800809437,-59.93065496474918,#FF33E6
35.661722062976715,-49.15757033317793,-22.757081159674954,#FF33E6
45.67370768042727,-42.041532229785304,-59.06937826232959,#FF33E6
39.53971755124397,-38.52250562429902,-59.940038877523264,#FF33E6
42.883376324311065,-49.58809952839264,-57.3134193158382,#FF33E6
39.56214409475663,-38.73460920797989,-20.044873632329107,#FF33E6
35.41957204264643,-22.322796486495065,-31.843030239750632,#FF33E6
40.0,-40.0,-40.0,#FF33E6
40.30556259141977,-58.51052304703417,-32.43249261460939,#FF33E6
35.39635786685937,-37.644910176431424,-20.680061308769737,#FF33E6
55.594047281193994,-37.867936630774736,-27.659821914514605,#FF33E6
40.0,-40.0,-40.0,#FF33E6
40.0,-40.0,-40.0,#FF33E6
40.0,-40.0,-40.0,#FF33E6
22.955711552425345,-30.726530411737105,-44.84716340878212,#FF33E6
40.0,-40.0,-40.0,#FF33E6
36.36635288397233,-36.09531306820858,-59.27563302724145,#FF33E6
40.0,-40.0,-40.0,#FF33E6
26.92114338228255,-33.420378395818034,-26.374579304881248,#FF33E6
35.67622359588783,-21.22153121569009,-45.35481724468176,#FF33E6
30.24477863505264,-50.07985973780583,-54.2559490665138,#FF33E6
40.0,-40.0,-40.0,#FF33E6
40.26475338896704,-39.30294894729493,-59.98609580365693,#FF33E6
40.0,-40.0,-40.0,#FF33E6
40.0,-40.0,-40.0,#FF33E6
36.523411726533766,-49.62797024207937,-22.818162991273862,#FF33E6
40.0,-40.0,-40.0,#FF33E6
29.503472553437668,-26.54768075993953,-29.566495381365737,#FF33E6
22.223447471277076,-47.8076413641726,-35.200529558168355,#FF33E6
59.81806339418529,-41.82396351886859,-41.97927269113927,#FF33E6
40.0,-40.0,-40.0,#FF33E6
40.0,-40.0,-40.0,#FF33E6
40.0,-40.0,-40.0,#FF33E6
40.0,-40.0,-40.0,#FF33E6
28.505612715335587,-51.98748020771216,-28.856419820369478,#FF33E6
38.3701955977594,-23.310817622237632,-50.90022610647243,#FF33E6
36.89457281237978,-59.72945129586493,-38.94877521600635,#FF33E6
42.96763428403743,-36.19298409888491,-20.59124484453311,#FF33E6
40.0,-40.0,-40.0,#FF33E6
27.50215345642008,-24.808002423962968,-36.39347238707197,#FF33E6
52.08814402144726,-28.90747682424189,-51.4382124351674,#FF33E6
30.44859002514087,-54.85407851391966,-49.387593887385194,#FF33E6
40.0,-40.0,-40.0,#FF33E6
39.8897000842226,-47.38261174818872,-58.58722350713214,#FF33E6
38.96473374779839,-42.40748029611816,-59.827563199013014,#FF33E6
27.579928737184233,-49.32192731036981,-27.396686901978534,#FF33E6
57.944281567391066,-40.532659914908784,-31.184160139542087,#FF33E6
40.0,-40.0,-40.0,#FF33E6
40.0,-40.0,-40.0,#FF33E6
41.1800747024417,-31.89390868781337,-58.24551197788513,#FF33E6
22.112959112865813,-42.593189120076104,-31.436756543837568,#FF33E6
40.0,-40.0,-40.0,#FF33E6
23.329400283791863,-34.76894907067281,-49.73279051848678,#FF33E6
40.0,-40.0,-40.0,#FF33E6
39.749632887955094,-38.280713332929906,-59.92439132484707,#FF33E6
40.0,-40.0,-40.0,#FF33E6
40.0,-40.0,-40.0,#FF33E6
29.837675413166973,-42.11789345947265,-57.09507783796762,#FF33E6
55.39867905859458,-51.918040639060784,-44.56519337773289,#FF33E6
52.86729131326963,-36.312601694279266,-25.139451288918583,#FF33E6
40.121283961945,-39.95962725797613,-20.000408498114858,#FF33E6
26.961210931794543,-25.123778505599404,-42.9475436696306,#FF33E6
40.0,-40.0,-40.0,#FF33E6
